Code IRIS;Nom IRIS;Code Commune;Nom Commune;Taux de motorisation IRIS;Taux de motorisation Commune;Taux de motorisation Département
650830000;Bernac-Debat;65083;Bernac-Debat;0,948339;0,948339;0,868521
650840000;Bernac-Dessus;65084;Bernac-Dessus;0,936937;0,936937;0,868521
650850000;Bernadets-Debat;65085;Bernadets-Debat;0,953488;0,953488;0,868521
650860000;Bernadets-Dessus;65086;Bernadets-Dessus;0,971429;0,971429;0,868521
650880000;Betbèze;65088;Betbèze;1;1;0,868521
650760000;Bazus-Neste;65076;Bazus-Neste;0,88;0,88;0,868521
650890000;Betpouey;65089;Betpouey;0,903846;0,903846;0,868521
650900000;Betpouy;65090;Betpouy;1;1;0,868521
650910000;Bettes;65091;Bettes;1;1;0,868521
650920000;Beyrède-Jumet;65092;Beyrède-Jumet;0,917526;0,917526;0,868521
650930000;Bize;65093;Bize;0,868687;0,868687;0,868521
650940000;Bizous;65094;Bizous;0,96;0,96;0,868521
650950000;Bonnefont;65095;Bonnefont;0,9;0,9;0,868521
650960000;Bonnemazon;65096;Bonnemazon;0,8125;0,8125;0,868521
650970000;Bonrepos;65097;Bonrepos;0,950617;0,950617;0,868521
650770000;Beaucens;65077;Beaucens;0,948571;0,948571;0,868521
650750000;Bazus-Aure;65075;Bazus-Aure;0,9375;0,9375;0,868521
650570000;Azereix;65057;Azereix;0,940001;0,940001;0,868521
650630000;Barbazan-Dessus;65063;Barbazan-Dessus;0,931034;0,931034;0,868521
650580000;Azet;65058;Azet;0,913793;0,913793;0,868521
650590101;Bagnères-de-Bigorre / Secteur Thermal;65059;Bagnères-de-Bigorre;0,736458;0,793277;0,868521
650590102;Bagnères-de-Bigorre / Secteur Industriel de l'Adour;65059;Bagnères-de-Bigorre;0,762109;0,793277;0,868521
650590103;Bagnères-de-Bigorre / Secteur Pavillonnaire;65059;Bagnères-de-Bigorre;0,861237;0,793277;0,868521
650590104;Bagnères-de-Bigorre / Secteur Montagne;65059;Bagnères-de-Bigorre;0,874143;0,793277;0,868521
650590105;Bagnères-de-Bigorre / Secteur Hameaux;65059;Bagnères-de-Bigorre;0,954639;0,793277;0,868521
650600000;Banios;65060;Banios;0,904762;0,904762;0,868521
650610000;Barbachen;65061;Barbachen;0,857143;0,857143;0,868521
650620000;Barbazan-Debat;65062;Barbazan-Debat;0,960651;0,960651;0,868521
650640000;Bareilles;65064;Bareilles;0,903226;0,903226;0,868521
650740000;Bazordan;65074;Bazordan;0,901639;0,901639;0,868521
650650000;Barlest;65065;Barlest;0,933333;0,933333;0,868521
650660000;Barrancoueu;65066;Barrancoueu;0,866667;0,866667;0,868521
650670000;Barry;65067;Barry;0,960784;0,960784;0,868521
650680000;Barthe;65068;Barthe;1;1;0,868521
650690000;La Barthe-de-Neste;65069;La Barthe-de-Neste;0,91637;0,91637;0,868521
650700000;Bartrès;65070;Bartrès;0,977401;0,977401;0,868521
650710000;Batsère;65071;Batsère;1;1;0,868521
650720000;Bazet;65072;Bazet;0,94948;0,94948;0,868521
650730000;Bazillac;65073;Bazillac;0,952703;0,952703;0,868521
631810000;Jozerand;63181;Jozerand;0,935961;0,935961;0,849025
631790000;Job;63179;Job;0,915718;0,915718;0,849025
712700103;Mâcon / Perrieres;71270;Mâcon;0,604247;0,795829;0,861897
622740101;Dourges / Est;62274;Dourges;0,815849;0,829147;0,811
622560000;Crépy;62256;Crépy;0,893939;0,893939;0,811
622570000;Créquy;62257;Créquy;0,881773;0,881773;0,811
622580000;Croisette;62258;Croisette;0,940171;0,940171;0,811
622590000;Croisilles;62259;Croisilles;0,895765;0,895765;0,811
622600000;Croix-en-Ternois;62260;Croix-en-Ternois;0,954545;0,954545;0,811
622610000;Cucq;62261;Cucq;0,876502;0,876502;0,811
622620000;Cuinchy;62262;Cuinchy;0,914504;0,914504;0,811
622630101;Dainville / Nord Est;62263;Dainville;0,900944;0,914075;0,811
622630102;Dainville / Sud Est;62263;Dainville;0,928023;0,914075;0,811
622640000;Dannes;62264;Dannes;0,865731;0,865731;0,811
622650000;Delettes;62265;Delettes;0,909091;0,909091;0,811
622660000;Denier;62266;Denier;0,888889;0,888889;0,811
622670000;Dennebroeucq;62267;Dennebroeucq;0,865248;0,865248;0,811
622680101;Desvres / Nord Ouest;62268;Desvres;0,782016;0,77767;0,811
622680102;Desvres / Centre;62268;Desvres;0,775281;0,77767;0,811
622690000;Diéval;62269;Diéval;0,875;0,875;0,811
622700101;Divion / Ouest;62270;Divion;0,764007;0,751396;0,811
622700102;Divion / Nord;62270;Divion;0,760792;0,751396;0,811
622700103;Divion / Sud Est;62270;Divion;0,7293;0,751396;0,811
622710000;Dohem;62271;Dohem;0,924138;0,924138;0,811
622720000;Douchy-lès-Ayette;62272;Douchy-lès-Ayette;0,934959;0,934959;0,811
622550000;Crémarest;62255;Crémarest;0,955326;0,955326;0,811
622540000;Coyecques;62254;Coyecques;0,926087;0,926087;0,811
622530000;Couturelle;62253;Couturelle;0,96875;0,96875;0,811
622470000;Coupelle-Vieille;62247;Coupelle-Vieille;0,963303;0,963303;0,811
622390000;Coquelles;62239;Coquelles;0,89838;0,89838;0,811
622400000;Corbehem;62240;Corbehem;0,872998;0,872998;0,811
622410000;Cormont;62241;Cormont;0,922414;0,922414;0,811
622420000;Couin;62242;Couin;0,95;0,95;0,811
622430000;Coullemont;62243;Coullemont;0,875;0,875;0,811
622440101;Coulogne / Ouest;62244;Coulogne;0,902081;0,885894;0,811
622440102;Coulogne / Est;62244;Coulogne;0,876508;0,885894;0,811
622450000;Coulomby;62245;Coulomby;0,932773;0,932773;0,811
622460000;Coupelle-Neuve;62246;Coupelle-Neuve;0,895522;0,895522;0,811
622480000;Courcelles-le-Comte;62248;Courcelles-le-Comte;0,955056;0,955056;0,811
622520000;La Couture;62252;La Couture;0,955969;0,955969;0,811
622490101;Courcelles-lès-Lens / Sud;62249;Courcelles-lès-Lens;0,827416;0,819555;0,811
622490102;Courcelles-lès-Lens / Centre Ouest;62249;Courcelles-lès-Lens;0,827048;0,819555;0,811
622490103;Courcelles-lès-Lens / Nord;62249;Courcelles-lès-Lens;0,796667;0,819555;0,811
622500101;Courrières / sud;62250;Courrières;0,830425;0,830575;0,811
622500102;Courrières / zac leon blum-c beugnet;62250;Courrières;0,860717;0,830575;0,811
622500103;Courrières / nord;62250;Courrières;0,881143;0,830575;0,811
622500104;Courrières / centre ville;62250;Courrières;0,745637;0,830575;0,811
622500105;Courrières / louisiane;62250;Courrières;0,875684;0,830575;0,811
622510000;Courset;62251;Courset;0,957317;0,957317;0,811
622730000;Doudeauville;62273;Doudeauville;0,953125;0,953125;0,811
622740102;Dourges / Ouest;62274;Dourges;0,840999;0,829147;0,811
622370000;Conteville-lès-Boulogne;62237;Conteville-lès-Boulogne;0,965714;0,965714;0,811
622750000;Douriez;62275;Douriez;0,961538;0,961538;0,811
623000000;Équihen-Plage;62300;Équihen-Plage;0,780504;0,780504;0,811
623010000;Équirre;62301;Équirre;0,785714;0,785714;0,811
623020000;Ergny;62302;Ergny;0,91954;0,91954;0,811
623030000;Érin;62303;Érin;0,893333;0,893333;0,811
623040000;Erny-Saint-Julien;62304;Erny-Saint-Julien;0,860465;0,860465;0,811
623060000;Ervillers;62306;Ervillers;0,894737;0,894737;0,811
623070000;Escalles;62307;Escalles;0,929204;0,929204;0,811
623080000;Escoeuilles;62308;Escoeuilles;0,905063;0,905063;0,811
623090000;Esquerdes;62309;Esquerdes;0,900697;0,900697;0,811
623100000;Essars;62310;Essars;0,917808;0,917808;0,811
623110000;Estevelles;62311;Estevelles;0,90411;0,90411;0,811
623120000;Estrée;62312;Estrée;0,904348;0,904348;0,811
623130000;Estrée-Blanche;62313;Estrée-Blanche;0,849462;0,849462;0,811
623140000;Estrée-Cauchy;62314;Estrée-Cauchy;0,921986;0,921986;0,811
623150000;Estréelles;62315;Estréelles;0,961832;0,961832;0,811
623160000;Estrée-Wamin;62316;Estrée-Wamin;0,917808;0,917808;0,811
623170000;Étaing;62317;Étaing;0,909639;0,909639;0,811
623180101;Étaples / Ville Ancienne;62318;Étaples;0,673168;0,750055;0,811
623180102;Étaples / Blanc Pave-Sirenes-Bergeries;62318;Étaples;0,822282;0,750055;0,811
623180103;Étaples / Mont Levin-Les Pins-Puits d'Amour;62318;Étaples;0,795138;0,750055;0,811
623190000;Éterpigny;62319;Éterpigny;0,910112;0,910112;0,811
622990000;Eps;62299;Eps;0,93;0,93;0,811
622980000;Épinoy;62298;Épinoy;0,910891;0,910891;0,811
622970000;Éperlecques;62297;Éperlecques;0,918148;0,918148;0,811
622840000;Écourt-Saint-Quentin;62284;Écourt-Saint-Quentin;0,838171;0,838171;0,811
622760101;Douvrin / Nord;62276;Douvrin;0,865358;0,861538;0,811
622760102;Douvrin / Sud;62276;Douvrin;0,859337;0,861538;0,811
622770000;Drocourt;62277;Drocourt;0,794332;0,794332;0,811
622780000;Drouvin-le-Marais;62278;Drouvin-le-Marais;0,937198;0,937198;0,811
622790000;Duisans;62279;Duisans;0,972399;0,972399;0,811
622800000;Dury;62280;Dury;0,931298;0,931298;0,811
622810000;Echinghen;62281;Echinghen;0,913386;0,913386;0,811
622820000;Éclimeux;62282;Éclimeux;0,826087;0,826087;0,811
622830000;Écoivres;62283;Écoivres;0,952381;0,952381;0,811
622850000;Écoust-Saint-Mein;62285;Écoust-Saint-Mein;0,93617;0,93617;0,811
622960000;Enquin-sur-Baillons;62296;Enquin-sur-Baillons;0,860215;0,860215;0,811
622860000;Ecquedecques;62286;Ecquedecques;0,94;0,94;0,811
622880000;Ecques;62288;Ecques;0,951282;0,951282;0,811
622890000;Écuires;62289;Écuires;0,914013;0,914013;0,811
622900000;Écurie;62290;Écurie;0,933775;0,933775;0,811
622910000;Éleu-dit-Leauwette;62291;Éleu-dit-Leauwette;0,827212;0,827212;0,811
622920000;Elnes;62292;Elnes;0,90625;0,90625;0,811
622930000;Embry;62293;Embry;0,878788;0,878788;0,811
622940000;Enguinegatte;62294;Enguinegatte;0,926136;0,926136;0,811
622950000;Enquin-les-Mines;62295;Enquin-les-Mines;0,878571;0,878571;0,811
622380000;Conteville-en-Ternois;62238;Conteville-en-Ternois;0,875;0,875;0,811
622360000;Contes;62236;Contes;0,902778;0,902778;0,811
621800000;Brias;62180;Brias;0,916667;0,916667;0,811
621932101;Calais / cailloux;62193;Calais;0,762336;0,703827;0,811
621930601;Calais / greuze;62193;Calais;0,506359;0,703827;0,811
621930701;Calais / rodin;62193;Calais;0,530662;0,703827;0,811
621930801;Calais / tournesol;62193;Calais;0,802427;0,703827;0,811
621930901;Calais / pont du leu;62193;Calais;0,86456;0,703827;0,811
621931001;Calais / petit pays delaroche;62193;Calais;0,676673;0,703827;0,811
621931002;Calais / petit pays michel ange;62193;Calais;0,785227;0,703827;0,811
621931101;Calais / nouvelle france;62193;Calais;0,674048;0,703827;0,811
621931201;Calais / beau -marais;62193;Calais;0,831931;0,703827;0,811
621931301;Calais / virval;62193;Calais;0,787759;0,703827;0,811
621931401;Calais / fort-nieulay tunis;62193;Calais;0,719849;0,703827;0,811
621931402;Calais / fort-nieulay porte de paris;62193;Calais;0,671037;0,703827;0,811
621931403;Calais / fort-nieulay vauban;62193;Calais;0,58495;0,703827;0,811
621931501;Calais / fontinettes fleurs;62193;Calais;0,640773;0,703827;0,811
621931502;Calais / fontinettes einstein;62193;Calais;0,682281;0,703827;0,811
621931601;Calais / van-grutten;62193;Calais;0,628606;0,703827;0,811
621931701;Calais / crevecoeur curie;62193;Calais;0,767971;0,703827;0,811
621931702;Calais / Crevecoeur Massena;62193;Calais;0,667283;0,703827;0,811
621931801;Calais / hotel de ville lafayette;62193;Calais;0,64367;0,703827;0,811
621931802;Calais / hotel de ville lafayette;62193;Calais;0,674895;0,703827;0,811
621931901;Calais / calais-nord notre dame;62193;Calais;0,721156;0,703827;0,811
621931902;Calais / calais-nord esplanade;62193;Calais;0,781319;0,703827;0,811
621930501;Calais / normandie niemen;62193;Calais;0,883531;0,703827;0,811
621930401;Calais / mouchotte;62193;Calais;0,457848;0,703827;0,811
621930302;Calais / matisse toulouse lautrec;62193;Calais;0,655501;0,703827;0,811
621860106;Bully-les-Mines / residence kennedy;62186;Bully-les-Mines;0,783293;0,780832;0,811
621820000;Buire-au-Bois;62182;Buire-au-Bois;0,85567;0,85567;0,811
621830000;Buire-le-Sec;62183;Buire-le-Sec;0,874194;0,874194;0,811
621840000;Buissy;62184;Buissy;0,957895;0,957895;0,811
621850000;Bullecourt;62185;Bullecourt;0,868687;0,868687;0,811
621860101;Bully-les-Mines / cite alouettes;62186;Bully-les-Mines;0,700933;0,780832;0,811
621860102;Bully-les-Mines / cite des brebis;62186;Bully-les-Mines;0,656075;0,780832;0,811
621860103;Bully-les-Mines / mairie-cimetiere;62186;Bully-les-Mines;0,805673;0,780832;0,811
621860104;Bully-les-Mines / Zal du Minopole-Saint Maclou;62186;Bully-les-Mines;0,780577;0,780832;0,811
621860105;Bully-les-Mines / residence des couturelles;62186;Bully-les-Mines;0,945183;0,780832;0,811
621870000;Buneville;62187;Buneville;0,957746;0,957746;0,811
621930301;Calais / matisse andrique;62193;Calais;0,462829;0,703827;0,811
621880000;Burbure;62188;Burbure;0,832268;0,832268;0,811
621890000;Bus;62189;Bus;0,88;0,88;0,811
621900000;Busnes;62190;Busnes;0,945946;0,945946;0,811
621910000;Caffiers;62191;Caffiers;0,922727;0,922727;0,811
621920000;Cagnicourt;62192;Cagnicourt;0,906832;0,906832;0,811
621930101;Calais / petit courgain mi-voier;62193;Calais;0,920727;0,703827;0,811
621930201;Calais / petit courgain voltaire;62193;Calais;0,766749;0,703827;0,811
621930202;Calais / petit courgain mollien;62193;Calais;0,683779;0,703827;0,811
621930203;Calais / petit courgain anatole france;62193;Calais;0,796402;0,703827;0,811
621932001;Calais / front de mer;62193;Calais;0,83062;0,703827;0,811
621940101;Calonne-Ricouart / Saint-Pierre-Quenehem;62194;Calonne-Ricouart;0,73088;0,737164;0,811
622350000;Condette;62235;Condette;0,900363;0,900363;0,811
621940102;Calonne-Ricouart / Parc d'Entreprise-Brunehaut;62194;Calonne-Ricouart;0,746406;0,737164;0,811
622150105;Carvin / epinoy 2-vieux chateau;62215;Carvin;0,822313;0,783979;0,811
622150106;Carvin / Sainte-Barbe-Magenta-Fosse 14;62215;Carvin;0,752643;0,783979;0,811
622160000;La Cauchie;62216;La Cauchie;0,950617;0,950617;0,811
622170000;Cauchy-à-la-Tour;62217;Cauchy-à-la-Tour;0,845823;0,845823;0,811
622180000;Caucourt;62218;Caucourt;0,959677;0,959677;0,811
622190000;Caumont;62219;Caumont;0,848101;0,848101;0,811
622200000;Cavron-Saint-Martin;62220;Cavron-Saint-Martin;0,916201;0,916201;0,811
622210000;Chelers;62221;Chelers;0,910891;0,910891;0,811
622220000;Chériennes;62222;Chériennes;0,895522;0,895522;0,811
622230000;Chérisy;62223;Chérisy;0,965812;0,965812;0,811
622240000;Chocques;62224;Chocques;0,872358;0,872358;0,811
622250000;Clairmarais;62225;Clairmarais;0,950382;0,950382;0,811
622260000;Clarques;62226;Clarques;0,940171;0,940171;0,811
622270000;Clenleu;62227;Clenleu;0,975309;0,975309;0,811
622280000;Clerques;62228;Clerques;0,924528;0,924528;0,811
622290000;Cléty;62229;Cléty;0,926641;0,926641;0,811
622300000;Colembert;62230;Colembert;0,953571;0,953571;0,811
622310000;Colline-Beaumont;62231;Colline-Beaumont;0,932203;0,932203;0,811
622320000;La Comté;62232;La Comté;0,907042;0,907042;0,811
622330000;Conchil-le-Temple;62233;Conchil-le-Temple;0,928934;0,928934;0,811
622340000;Conchy-sur-Canche;62234;Conchy-sur-Canche;0,962025;0,962025;0,811
622150104;Carvin / quartier nord-eglissiere;62215;Carvin;0,746551;0,783979;0,811
622150103;Carvin / centre ville-montaigne;62215;Carvin;0,742336;0,783979;0,811
622150102;Carvin / epinoy 1-vieux chateau;62215;Carvin;0,843924;0,783979;0,811
622040000;Campagne-lès-Hesdin;62204;Campagne-lès-Hesdin;0,870748;0,870748;0,811
621950000;Calonne-sur-la-Lys;62195;Calonne-sur-la-Lys;0,931208;0,931208;0,811
621960000;La Calotterie;62196;La Calotterie;0,94186;0,94186;0,811
621970000;Camblain-Châtelain;62197;Camblain-Châtelain;0,856115;0,856115;0,811
621980000;Cambligneul;62198;Cambligneul;0,870229;0,870229;0,811
621990000;Camblain-l'Abbé;62199;Camblain-l'Abbé;0,931034;0,931034;0,811
622000000;Cambrin;62200;Cambrin;0,870968;0,870968;0,811
622010000;Camiers;62201;Camiers;0,875869;0,875869;0,811
622020000;Campagne-lès-Boulonnais;62202;Campagne-lès-Boulonnais;0,896226;0,896226;0,811
622030000;Campagne-lès-Guines;62203;Campagne-lès-Guines;0,903614;0,903614;0,811
622050000;Campagne-lès-Wardrecques;62205;Campagne-lès-Wardrecques;0,971554;0,971554;0,811
622150101;Carvin / tour d'horloge-fosse 4;62215;Carvin;0,805015;0,783979;0,811
622060000;Campigneulles-les-Grandes;62206;Campigneulles-les-Grandes;0,921739;0,921739;0,811
622070000;Campigneulles-les-Petites;62207;Campigneulles-les-Petites;0,941704;0,941704;0,811
622080000;Canettemont;62208;Canettemont;0,962963;0,962963;0,811
622090000;Canlers;62209;Canlers;0,913043;0,913043;0,811
622100000;Canteleux;62210;Canteleux;1;1;0,811
622110000;Capelle-Fermont;62211;Capelle-Fermont;0,985075;0,985075;0,811
622120000;Capelle-lès-Hesdin;62212;Capelle-lès-Hesdin;0,917647;0,917647;0,811
622130000;Carency;62213;Carency;0,954545;0,954545;0,811
622140000;Carly;62214;Carly;0,947867;0,947867;0,811
623200000;Étrun;62320;Étrun;0,848485;0,848485;0,811
623210000;Évin-Malmaison;62321;Évin-Malmaison;0,827089;0,827089;0,811
623220000;Famechon;62322;Famechon;0,875;0,875;0,811
624460000;Hesdigneul-lès-Boulogne;62446;Hesdigneul-lès-Boulogne;0,932;0,932;0,811
624270109;Hénin-Beaumont / centre;62427;Hénin-Beaumont;0,731571;0,766401;0,811
624270112;Hénin-Beaumont / le bord des eaux;62427;Hénin-Beaumont;0,868038;0,766401;0,811
624270113;Hénin-Beaumont / quartier de Beaumont;62427;Hénin-Beaumont;0,91805;0,766401;0,811
624280000;Hénin-sur-Cojeul;62428;Hénin-sur-Cojeul;0,918478;0,918478;0,811
624290000;Henneveux;62429;Henneveux;0,90566;0,90566;0,811
624300000;Hénu;62430;Hénu;0,898305;0,898305;0,811
624310000;Herbelles;62431;Herbelles;0,94898;0,94898;0,811
624320000;Herbinghen;62432;Herbinghen;0,92517;0,92517;0,811
624330000;Héricourt;62433;Héricourt;0,891892;0,891892;0,811
624340000;La Herlière;62434;La Herlière;0,931034;0,931034;0,811
624350000;Herlincourt;62435;Herlincourt;0,95122;0,95122;0,811
624360000;Herlin-le-Sec;62436;Herlin-le-Sec;0,916667;0,916667;0,811
624370000;Herly;62437;Herly;0,821918;0,821918;0,811
624380000;Hermaville;62438;Hermaville;0,965;0,965;0,811
624390000;Hermelinghen;62439;Hermelinghen;0,944444;0,944444;0,811
624400000;Hermies;62440;Hermies;0,82219;0,82219;0,811
624410000;Hermin;62441;Hermin;0,914634;0,914634;0,811
624420000;Hernicourt;62442;Hernicourt;0,95288;0,95288;0,811
624430101;Hersin-Coupigny / Sud;62443;Hersin-Coupigny;0,789132;0,800043;0,811
624430102;Hersin-Coupigny / Nord;62443;Hersin-Coupigny;0,807621;0,800043;0,811
624440000;Hervelinghen;62444;Hervelinghen;0,924731;0,924731;0,811
624270108;Hénin-Beaumont / les hauts marches;62427;Hénin-Beaumont;0,676322;0,766401;0,811
624270107;Hénin-Beaumont / centre administratif;62427;Hénin-Beaumont;0,682794;0,766401;0,811
624270106;Hénin-Beaumont / quartier de la gare;62427;Hénin-Beaumont;0,737157;0,766401;0,811
624190000;Haut-Loquin;62419;Haut-Loquin;0,964286;0,964286;0,811
624130103;Harnes / harnes 3;62413;Harnes;0,859088;0,756883;0,811
624130104;Harnes / harnes 4;62413;Harnes;0,686945;0,756883;0,811
624130105;Harnes / harnes 5;62413;Harnes;0,738144;0,756883;0,811
624130106;Harnes / harnes 6;62413;Harnes;0,652282;0,756883;0,811
624130107;Harnes / harnes 7;62413;Harnes;0,681401;0,756883;0,811
624140000;Haucourt;62414;Haucourt;0,9;0,9;0,811
624150000;Haute-Avesnes;62415;Haute-Avesnes;0,943396;0,943396;0,811
624160000;Hautecloque;62416;Hautecloque;0,964286;0,964286;0,811
624180000;Hauteville;62418;Hauteville;0,958333;0,958333;0,811
624210000;Havrincourt;62421;Havrincourt;0,843137;0,843137;0,811
624270105;Hénin-Beaumont / zone artisanale-cite de croix;62427;Hénin-Beaumont;0,626;0,766401;0,811
624220000;Hébuterne;62422;Hébuterne;0,872549;0,872549;0,811
624230000;Helfaut;62423;Helfaut;0,896721;0,896721;0,811
624240000;Hendecourt-lès-Cagnicourt;62424;Hendecourt-lès-Cagnicourt;0,912698;0,912698;0,811
624250000;Hendecourt-lès-Ransart;62425;Hendecourt-lès-Ransart;0,942308;0,942308;0,811
624260000;Héninel;62426;Héninel;0,875;0,875;0,811
624270101;Hénin-Beaumont / champ de l'abbaye;62427;Hénin-Beaumont;0,795769;0,766401;0,811
624270102;Hénin-Beaumont / quartier pasteur;62427;Hénin-Beaumont;0,900712;0,766401;0,811
624270103;Hénin-Beaumont / zone d'activite Henin-Beaumont-Montigny;62427;Hénin-Beaumont;0,681412;0,766401;0,811
624270104;Hénin-Beaumont / sud ouest;62427;Hénin-Beaumont;0,7573;0,766401;0,811
624450000;Hesdigneul-lès-Béthune;62445;Hesdigneul-lès-Béthune;0,915698;0,915698;0,811
624470000;Hesdin;62447;Hesdin;0,680696;0,680696;0,811
623230000;Fampoux;62323;Fampoux;0,924444;0,924444;0,811
624480000;Hesdin-l'Abbé;62448;Hesdin-l'Abbé;0,941595;0,941595;0,811
624710000;Inghem;62471;Inghem;0,940217;0,940217;0,811
624720000;Inxent;62472;Inxent;0,946667;0,946667;0,811
624730101;Isbergues / Centre;62473;Isbergues;0,797186;0,82971;0,811
624730102;Isbergues / Village;62473;Isbergues;0,831967;0,82971;0,811
624730103;Isbergues / Molinghem;62473;Isbergues;0,840032;0,82971;0,811
624730104;Isbergues / Berguette;62473;Isbergues;0,845765;0,82971;0,811
624740000;Isques;62474;Isques;0,926773;0,926773;0,811
624750000;Ivergny;62475;Ivergny;0,957895;0,957895;0,811
624760000;Izel-lès-Équerchin;62476;Izel-lès-Équerchin;0,905405;0,905405;0,811
624770000;Izel-lès-Hameau;62477;Izel-lès-Hameau;0,924188;0,924188;0,811
624780000;Journy;62478;Journy;0,943396;0,943396;0,811
624790000;Labeuvrière;62479;Labeuvrière;0,89039;0,89039;0,811
624800000;Labourse;62480;Labourse;0,854204;0,854204;0,811
624810000;Labroye;62481;Labroye;0,934426;0,934426;0,811
624830000;Lacres;62483;Lacres;0,877778;0,877778;0,811
624840000;Lagnicourt-Marcel;62484;Lagnicourt-Marcel;0,906977;0,906977;0,811
624850000;Laires;62485;Laires;0,976744;0,976744;0,811
624860000;Lambres;62486;Lambres;0,890215;0,890215;0,811
624870000;Landrethun-le-Nord;62487;Landrethun-le-Nord;0,895966;0,895966;0,811
624880000;Landrethun-lès-Ardres;62488;Landrethun-lès-Ardres;0,94717;0,94717;0,811
624890000;Lapugnoy;62489;Lapugnoy;0,846583;0,846583;0,811
624700000;Incourt;62470;Incourt;0,885714;0,885714;0,811
624690000;Inchy-en-Artois;62469;Inchy-en-Artois;0,879668;0,879668;0,811
624680000;Humières;62468;Humières;0,923077;0,923077;0,811
624570102;Houdain / Nord Ouest;62457;Houdain;0,830635;0,806667;0,811
624490000;Hesmond;62449;Hesmond;0,941176;0,941176;0,811
624500000;Hestrus;62450;Hestrus;0,897959;0,897959;0,811
624510000;Heuchin;62451;Heuchin;0,837963;0,837963;0,811
624520000;Heuringhem;62452;Heuringhem;0,96929;0,96929;0,811
624530000;Hézecques;62453;Hézecques;0,909091;0,909091;0,811
624540000;Hinges;62454;Hinges;0,943617;0,943617;0,811
624550000;Hocquinghen;62455;Hocquinghen;0,888889;0,888889;0,811
624560000;Houchin;62456;Houchin;0,925651;0,925651;0,811
624570101;Houdain / Nord Est;62457;Houdain;0,732444;0,806667;0,811
624570103;Houdain / Sud;62457;Houdain;0,866604;0,806667;0,811
624670000;Humeroeuille;62467;Humeroeuille;0,875;0,875;0,811
624580000;Houlle;62458;Houlle;0,927711;0,927711;0,811
624590000;Houvin-Houvigneul;62459;Houvin-Houvigneul;0,94;0,94;0,811
624600000;Hubersent;62460;Hubersent;0,90099;0,90099;0,811
624610000;Huby-Saint-Leu;62461;Huby-Saint-Leu;0,745455;0,745455;0,811
624620000;Huclier;62462;Huclier;1;1;0,811
624630000;Hucqueliers;62463;Hucqueliers;0,845401;0,845401;0,811
624640000;Hulluch;62464;Hulluch;0,85108;0,85108;0,811
624650000;Humbercamps;62465;Humbercamps;0,897959;0,897959;0,811
624660000;Humbert;62466;Humbert;0,865169;0,865169;0,811
624130102;Harnes / harnes 2;62413;Harnes;0,813807;0,756883;0,811
624130101;Harnes / harnes 1;62413;Harnes;0,844713;0,756883;0,811
624120000;Hardinghen;62412;Hardinghen;0,87907;0,87907;0,811
624110000;Haravesnes;62411;Haravesnes;0,8;0,8;0,811
623480000;Foufflin-Ricametz;62348;Foufflin-Ricametz;0,925926;0,925926;0,811
623490000;Fouquereuil;62349;Fouquereuil;0,90985;0,90985;0,811
623500000;Fouquières-lès-Béthune;62350;Fouquières-lès-Béthune;0,920814;0,920814;0,811
623510101;Fouquières-lès-Lens / Centre Ville;62351;Fouquières-lès-Lens;0,780736;0,775258;0,811
623510102;Fouquières-lès-Lens / Sud Ouest;62351;Fouquières-lès-Lens;0,708173;0,775258;0,811
623510103;Fouquières-lès-Lens / Nord;62351;Fouquières-lès-Lens;0,82963;0,775258;0,811
623520000;Framecourt;62352;Framecourt;0,868421;0,868421;0,811
623530000;Frémicourt;62353;Frémicourt;0,938053;0,938053;0,811
623540000;Frencq;62354;Frencq;0,924915;0,924915;0,811
623550000;Fresnes-lès-Montauban;62355;Fresnes-lès-Montauban;0,935897;0,935897;0,811
623560000;Fresnicourt-le-Dolmen;62356;Fresnicourt-le-Dolmen;0,88746;0,88746;0,811
623570000;Fresnoy;62357;Fresnoy;0,888889;0,888889;0,811
623580000;Fresnoy-en-Gohelle;62358;Fresnoy-en-Gohelle;0,934066;0,934066;0,811
623590000;Fressin;62359;Fressin;0,933014;0,933014;0,811
623600000;Fréthun;62360;Fréthun;0,843564;0,843564;0,811
623610000;Frévent;62361;Frévent;0,69877;0,69877;0,811
623620000;Frévillers;62362;Frévillers;0,928571;0,928571;0,811
623630000;Frévin-Capelle;62363;Frévin-Capelle;0,960526;0,960526;0,811
623640000;Fruges;62364;Fruges;0,775844;0,775844;0,811
623650000;Galametz;62365;Galametz;0,926829;0,926829;0,811
623660000;Gauchin-Légal;62366;Gauchin-Légal;0,92126;0,92126;0,811
623470000;Fosseux;62347;Fosseux;0,881356;0,881356;0,811
623460000;Fortel-en-Artois;62346;Fortel-en-Artois;0,974026;0,974026;0,811
623450000;Fontaine-l'Étalon;62345;Fontaine-l'Étalon;0,914894;0,914894;0,811
623330000;Fiefs;62333;Fiefs;0,909722;0,909722;0,811
623240000;Farbus;62324;Farbus;0,904977;0,904977;0,811
623250000;Fauquembergues;62325;Fauquembergues;0,783251;0,783251;0,811
623260000;Favreuil;62326;Favreuil;0,906977;0,906977;0,811
623270000;Febvin-Palfart;62327;Febvin-Palfart;0,912844;0,912844;0,811
623280000;Ferfay;62328;Ferfay;0,860335;0,860335;0,811
623290000;Ferques;62329;Ferques;0,890966;0,890966;0,811
